exp_id,mode,pillar,seed,model_id,prompt_id,collapse_run,collapse_reason,core_collapse_run,core_collapse_reason,budget_exhausted,collapse_core,collapse_core_reason,stop_aux,stop_aux_reason,intervene_bin,n_tokens_total,n_interventions,intervene_density,H_pre,runtime_sec,extra_tokens_due_to_intervention
vNEXT-0.1,controlled,META,18,gpt2,18,0,NONE,0,NONE,0,0,NONE,0,NONE,1,102,1,0.00980392156862745,72.0,4.37970495223999,37.0
vNEXT-0.1,controlled,META,19,gpt2,19,0,NONE,1,REP,1,1,REP,0,NONE,1,316,6,0.0189873417721519,50.0,21.881088972091675,33.0
vNEXT-0.1,controlled,META,20,gpt2,20,0,NONE,0,NONE,0,0,NONE,0,NONE,1,535,6,0.011214953271028037,380.0,43.13141393661499,0.0
vNEXT-0.1,controlled,META,21,gpt2,21,0,NONE,1,REP,1,1,REP,0,NONE,1,111,6,0.05405405405405406,86.0,4.7820727825164795,56.0
vNEXT-0.1,controlled,META,22,gpt2,22,0,NONE,1,REP,1,1,REP,0,NONE,1,120,6,0.05,102.0,5.404332160949707,51.0
vNEXT-0.1,controlled,META,23,gpt2,23,0,NONE,1,REP,1,1,REP,0,NONE,1,292,6,0.02054794520547945,251.0,17.752155780792236,0.0
vNEXT-0.1,controlled,META,24,gpt2,24,1,TOO_SHORT,1,TOO_SHORT,1,1,TOO_SHORT,0,NONE,1,54,6,0.1111111111111111,36.0,2.1012511253356934,101.0
vNEXT-0.1,controlled,META,25,gpt2,25,0,NONE,1,REP,1,1,REP,0,NONE,1,275,6,0.02181818181818182,203.0,16.13092017173767,0.0
vNEXT-0.1,controlled,META,26,gpt2,26,0,NONE,1,REP,1,1,REP,0,NONE,1,276,6,0.021739130434782608,53.0,18.849736213684082,39.0
vNEXT-0.1,controlled,META,27,gpt2,27,0,NONE,0,NONE,0,0,NONE,0,NONE,1,250,4,0.016,83.0,15.586198091506958,30.0
vNEXT-0.1,controlled,META,28,gpt2,28,0,NONE,1,REP,1,1,REP,0,NONE,1,85,6,0.07058823529411765,67.0,3.4104349613189697,60.0
vNEXT-0.1,controlled,META,29,gpt2,29,0,NONE,1,REP,1,1,REP,0,NONE,1,97,6,0.061855670103092786,79.0,4.056203126907349,69.0
vNEXT-0.1,baseline,STEM,0,gpt2,0,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,14,0,0.0,,0.13062286376953125,0.0
vNEXT-0.1,baseline,STEM,1,gpt2,1,1,REP,1,REP,0,1,REP,0,NONE,0,323,0,0.0,,22.36277413368225,0.0
vNEXT-0.1,baseline,STEM,2,gpt2,2,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,17,0,0.0,,0.13642168045043945,0.0
vNEXT-0.1,baseline,STEM,3,gpt2,3,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,19,0,0.0,,0.1565718650817871,0.0
vNEXT-0.1,baseline,STEM,4,gpt2,4,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,24,0,0.0,,0.15372610092163086,0.0
vNEXT-0.1,baseline,STEM,5,gpt2,5,1,REP,1,REP,0,1,REP,0,NONE,0,165,0,0.0,,8.419230937957764,0.0
vNEXT-0.1,baseline,STEM,6,gpt2,6,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,44,0,0.0,,0.3818352222442627,0.0
vNEXT-0.1,baseline,STEM,7,gpt2,7,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,42,0,0.0,,1.0955331325531006,0.0
vNEXT-0.1,baseline,STEM,8,gpt2,8,1,REP,1,REP,0,1,REP,0,NONE,0,141,0,0.0,,6.150498867034912,0.0
vNEXT-0.1,baseline,STEM,9,gpt2,9,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,29,0,0.0,,0.16065001487731934,0.0
vNEXT-0.1,baseline,STEM,10,gpt2,10,1,REP,1,REP,0,1,REP,0,NONE,0,175,0,0.0,,8.284382104873657,0.0
vNEXT-0.1,baseline,STEM,11,gpt2,11,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,23,0,0.0,,0.14930391311645508,0.0
vNEXT-0.1,baseline,STEM,12,gpt2,12,0,NONE,0,NONE,0,0,NONE,0,NONE,0,130,0,0.0,,5.428965091705322,0.0
vNEXT-0.1,baseline,STEM,13,gpt2,13,1,REP,1,REP,0,1,REP,0,NONE,0,176,0,0.0,,8.566083908081055,0.0
vNEXT-0.1,baseline,STEM,14,gpt2,14,1,REP,1,REP,0,1,REP,0,NONE,0,99,0,0.0,,4.036139011383057,0.0
vNEXT-0.1,baseline,STEM,15,gpt2,15,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,17,0,0.0,,0.14069509506225586,0.0
vNEXT-0.1,baseline,STEM,16,gpt2,16,1,REP,1,REP,0,1,REP,0,NONE,0,167,0,0.0,,8.501929998397827,0.0
vNEXT-0.1,baseline,STEM,17,gpt2,17,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,18,0,0.0,,0.14893388748168945,0.0
vNEXT-0.1,baseline,STEM,18,gpt2,18,1,REP,1,REP,0,1,REP,0,NONE,0,266,0,0.0,,16.114508152008057,0.0
vNEXT-0.1,baseline,STEM,19,gpt2,19,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,18,0,0.0,,0.13138103485107422,0.0
vNEXT-0.1,baseline,STEM,20,gpt2,20,1,REP,1,REP,0,1,REP,0,NONE,0,99,0,0.0,,3.94404935836792,0.0
vNEXT-0.1,baseline,STEM,21,gpt2,21,1,REP,1,REP,0,1,REP,0,NONE,0,142,0,0.0,,5.932944059371948,0.0
vNEXT-0.1,baseline,STEM,22,gpt2,22,1,REP,1,REP,0,1,REP,0,NONE,0,299,0,0.0,,19.629072189331055,0.0
vNEXT-0.1,baseline,STEM,23,gpt2,23,1,REP,1,REP,0,1,REP,0,NONE,0,85,0,0.0,,2.4838509559631348,0.0
vNEXT-0.1,baseline,STEM,24,gpt2,24,0,NONE,0,NONE,0,0,NONE,0,NONE,0,205,0,0.0,,10.112850904464722,0.0
vNEXT-0.1,baseline,STEM,25,gpt2,25,1,REP,1,REP,0,1,REP,0,NONE,0,275,0,0.0,,17.026695728302002,0.0
vNEXT-0.1,baseline,STEM,26,gpt2,26,1,REP,1,REP,0,1,REP,0,NONE,0,159,0,0.0,,7.028955936431885,0.0
vNEXT-0.1,baseline,STEM,27,gpt2,27,1,REP,1,REP,0,1,REP,0,NONE,0,250,0,0.0,,13.982534170150757,0.0
vNEXT-0.1,baseline,STEM,28,gpt2,28,1,REP,1,REP,0,1,REP,0,NONE,0,89,0,0.0,,2.8110599517822266,0.0
vNEXT-0.1,baseline,STEM,29,gpt2,29,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,62,0,0.0,,1.6846449375152588,0.0
vNEXT-0.1,controlled,STEM,0,gpt2,0,0,NONE,1,REP,1,1,REP,0,NONE,1,97,6,0.061855670103092786,14.0,4.774276971817017,56.0
vNEXT-0.1,controlled,STEM,1,gpt2,1,0,NONE,0,NONE,0,0,NONE,0,NONE,1,538,6,0.011152416356877323,323.0,42.58963084220886,0.0
vNEXT-0.1,controlled,STEM,2,gpt2,2,0,NONE,1,REP,1,1,REP,0,NONE,1,202,6,0.0297029702970297,17.0,12.471804141998291,50.0
vNEXT-0.1,controlled,STEM,3,gpt2,3,0,NONE,1,REP,1,1,REP,0,NONE,1,454,6,0.013215859030837005,19.0,39.26096796989441,48.0
vNEXT-0.1,controlled,STEM,4,gpt2,4,0,NONE,1,REP,1,1,REP,0,NONE,1,99,6,0.06060606060606061,24.0,4.499361991882324,71.0
vNEXT-0.1,controlled,STEM,5,gpt2,5,0,NONE,1,REP,1,1,REP,0,NONE,1,183,6,0.03278688524590164,165.0,9.692349195480347,1.0
vNEXT-0.1,controlled,STEM,6,gpt2,6,0,NONE,1,REP,1,1,REP,0,NONE,1,137,6,0.043795620437956206,44.0,6.9444379806518555,46.0
vNEXT-0.1,controlled,STEM,7,gpt2,7,0,NONE,1,REP,1,1,REP,0,NONE,1,89,6,0.06741573033707865,42.0,3.9557301998138428,81.0
vNEXT-0.1,controlled,STEM,8,gpt2,8,0,NONE,1,REP,1,1,REP,0,NONE,1,447,6,0.013422818791946308,141.0,32.19377088546753,6.0
vNEXT-0.1,controlled,STEM,9,gpt2,9,0,NONE,1,REP,1,1,REP,0,NONE,1,316,6,0.0189873417721519,29.0,23.068392992019653,46.0
vNEXT-0.1,controlled,STEM,10,gpt2,10,0,NONE,1,REP,1,1,REP,0,NONE,1,209,6,0.028708133971291867,175.0,10.54725980758667,0.0
vNEXT-0.1,controlled,STEM,11,gpt2,11,0,NONE,0,NONE,0,0,NONE,0,NONE,1,533,6,0.01125703564727955,23.0,48.999764919281006,46.0
vNEXT-0.1,controlled,STEM,12,gpt2,12,0,NONE,0,NONE,0,0,NONE,0,NONE,0,130,0,0.0,,5.415058135986328,0.0
vNEXT-0.1,controlled,STEM,13,gpt2,13,0,NONE,1,REP,1,1,REP,0,NONE,1,231,6,0.025974025974025976,176.0,12.77898907661438,0.0
vNEXT-0.1,controlled,STEM,14,gpt2,14,0,NONE,1,REP,1,1,REP,0,NONE,1,242,6,0.024793388429752067,99.0,15.6438729763031,17.0
vNEXT-0.1,controlled,STEM,15,gpt2,15,0,NONE,1,REP,1,1,REP,0,NONE,1,166,6,0.03614457831325301,17.0,10.044857025146484,45.0
vNEXT-0.1,controlled,STEM,16,gpt2,16,0,NONE,1,REP,1,1,REP,0,NONE,1,348,6,0.017241379310344827,167.0,24.980633974075317,0.0
vNEXT-0.1,controlled,STEM,17,gpt2,17,0,NONE,1,REP,1,1,REP,0,NONE,1,399,6,0.015037593984962405,18.0,30.70466899871826,43.0
vNEXT-0.1,controlled,STEM,18,gpt2,18,0,NONE,1,REP,1,1,REP,0,NONE,1,370,6,0.016216216216216217,266.0,24.446487188339233,0.0
vNEXT-0.1,controlled,STEM,19,gpt2,19,0,NONE,1,REP,1,1,REP,0,NONE,1,85,6,0.07058823529411765,18.0,3.846068859100342,80.0
vNEXT-0.1,controlled,STEM,20,gpt2,20,0,NONE,1,REP,1,1,REP,0,NONE,1,132,6,0.045454545454545456,99.0,5.973035097122192,21.0
vNEXT-0.1,controlled,STEM,21,gpt2,21,0,NONE,0,NONE,0,0,NONE,0,NONE,1,335,5,0.014925373134328358,142.0,21.27335786819458,3.0
vNEXT-0.1,controlled,STEM,22,gpt2,22,0,NONE,1,REP,1,1,REP,0,NONE,1,369,6,0.016260162601626018,299.0,25.377479314804077,0.0
vNEXT-0.1,controlled,STEM,23,gpt2,23,0,NONE,1,REP,1,1,REP,0,NONE,1,110,6,0.05454545454545454,85.0,3.991917133331299,41.0
vNEXT-0.1,controlled,STEM,24,gpt2,24,0,NONE,0,NONE,0,0,NONE,0,NONE,0,205,0,0.0,,10.125465154647827,0.0
vNEXT-0.1,controlled,STEM,25,gpt2,25,0,NONE,1,REP,1,1,REP,0,NONE,1,361,6,0.01662049861495845,275.0,23.078455924987793,0.0
vNEXT-0.1,controlled,STEM,26,gpt2,26,0,NONE,1,REP,1,1,REP,0,NONE,1,177,6,0.03389830508474576,159.0,8.151754140853882,0.0
vNEXT-0.1,controlled,STEM,27,gpt2,27,0,NONE,1,REP,1,1,REP,0,NONE,1,336,6,0.017857142857142856,250.0,20.838480949401855,0.0
vNEXT-0.1,controlled,STEM,28,gpt2,28,0,NONE,1,REP,1,1,REP,0,NONE,1,122,6,0.04918032786885246,89.0,4.82965612411499,46.0
vNEXT-0.1,controlled,STEM,29,gpt2,29,0,NONE,1,REP,1,1,REP,0,NONE,1,84,6,0.07142857142857142,62.0,3.015658140182495,74.0
vNEXT-0.1,baseline,TEMP,0,gpt2,0,1,REP,1,REP,0,1,REP,0,NONE,0,81,0,0.0,,2.680293083190918,0.0
vNEXT-0.1,baseline,TEMP,1,gpt2,1,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,29,0,0.0,,0.38126707077026367,0.0
vNEXT-0.1,baseline,TEMP,2,gpt2,2,1,REP,1,REP,0,1,REP,0,NONE,0,102,0,0.0,,3.1218643188476562,0.0
vNEXT-0.1,baseline,TEMP,3,gpt2,3,1,REP,1,REP,0,1,REP,0,NONE,0,85,0,0.0,,3.07863712310791,0.0
vNEXT-0.1,baseline,TEMP,4,gpt2,4,1,REP,1,REP,0,1,REP,0,NONE,0,82,0,0.0,,3.0623648166656494,0.0
vNEXT-0.1,baseline,TEMP,5,gpt2,5,1,REP,1,REP,0,1,REP,0,NONE,0,112,0,0.0,,4.483058929443359,0.0
vNEXT-0.1,baseline,TEMP,6,gpt2,6,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,43,0,0.0,,1.1620259284973145,0.0
vNEXT-0.1,baseline,TEMP,7,gpt2,7,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,55,0,0.0,,1.735051155090332,0.0
vNEXT-0.1,baseline,TEMP,8,gpt2,8,1,REP,1,REP,0,1,REP,0,NONE,0,118,0,0.0,,4.88084602355957,0.0
vNEXT-0.1,baseline,TEMP,9,gpt2,9,1,REP,1,REP,0,1,REP,0,NONE,0,119,0,0.0,,4.9077088832855225,0.0
vNEXT-0.1,baseline,TEMP,10,gpt2,10,1,REP,1,REP,0,1,REP,0,NONE,0,72,0,0.0,,2.554515838623047,0.0
vNEXT-0.1,baseline,TEMP,11,gpt2,11,0,NONE,0,NONE,0,0,NONE,0,NONE,0,175,0,0.0,,8.63061809539795,0.0
vNEXT-0.1,baseline,TEMP,12,gpt2,12,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,51,0,0.0,,1.572510004043579,0.0
vNEXT-0.1,baseline,TEMP,13,gpt2,13,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,33,0,0.0,,0.8168058395385742,0.0
vNEXT-0.1,baseline,TEMP,14,gpt2,14,1,REP,1,REP,0,1,REP,0,NONE,0,83,0,0.0,,2.9735331535339355,0.0
vNEXT-0.1,baseline,TEMP,15,gpt2,15,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,28,0,0.0,,0.5332491397857666,0.0
vNEXT-0.1,baseline,TEMP,16,gpt2,16,1,REP,1,REP,0,1,REP,0,NONE,0,148,0,0.0,,6.983935117721558,0.0
vNEXT-0.1,baseline,TEMP,17,gpt2,17,0,NONE,0,NONE,0,0,NONE,0,NONE,0,83,0,0.0,,2.9350640773773193,0.0
vNEXT-0.1,baseline,TEMP,18,gpt2,18,1,REP,1,REP,0,1,REP,0,NONE,0,114,0,0.0,,4.915957927703857,0.0
vNEXT-0.1,baseline,TEMP,19,gpt2,19,1,REP,1,REP,0,1,REP,0,NONE,0,77,0,0.0,,2.851956844329834,0.0
vNEXT-0.1,baseline,TEMP,20,gpt2,20,1,REP,1,REP,0,1,REP,0,NONE,0,106,0,0.0,,4.185917854309082,0.0
vNEXT-0.1,baseline,TEMP,21,gpt2,21,1,REP,1,REP,0,1,REP,0,NONE,0,103,0,0.0,,4.232486724853516,0.0
vNEXT-0.1,baseline,TEMP,22,gpt2,22,1,REP,1,REP,0,1,REP,0,NONE,0,281,0,0.0,,18.152156352996826,0.0
vNEXT-0.1,baseline,TEMP,23,gpt2,23,1,REP,1,REP,0,1,REP,0,NONE,0,114,0,0.0,,4.784739971160889,0.0
vNEXT-0.1,baseline,TEMP,24,gpt2,24,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,63,0,0.0,,2.158820152282715,0.0
vNEXT-0.1,baseline,TEMP,25,gpt2,25,1,REP,1,REP,0,1,REP,0,NONE,0,95,0,0.0,,4.259972810745239,0.0
vNEXT-0.1,baseline,TEMP,26,gpt2,26,0,NONE,0,NONE,0,0,NONE,0,NONE,0,105,0,0.0,,4.729188919067383,0.0
vNEXT-0.1,baseline,TEMP,27,gpt2,27,1,REP,1,REP,0,1,REP,0,NONE,0,181,0,0.0,,9.664007902145386,0.0
vNEXT-0.1,baseline,TEMP,28,gpt2,28,1,TOO_SHORT,1,TOO_SHORT,0,1,TOO_SHORT,0,NONE,0,29,0,0.0,,0.46161317825317383,0.0
vNEXT-0.1,baseline,TEMP,29,gpt2,29,1,REP,1,REP,0,1,REP,0,NONE,0,113,0,0.0,,5.612868785858154,0.0
vNEXT-0.1,controlled,TEMP,0,gpt2,0,0,NONE,1,REP,1,1,REP,0,NONE,1,102,6,0.058823529411764705,81.0,3.9556548595428467,54.0
vNEXT,controlled,TEMP,1,gpt2,1,0,NONE,0,NONE,0,0,NONE,0,NONE,1,534,28,0.052434456928838954,85.0,40.20427894592285,42.0
vNEXT-0.1,controlled,TEMP,2,gpt2,2,0,NONE,1,REP,1,1,REP,0,NONE,1,122,6,0.04918032786885246,102.0,4.470998048782349,29.0
vNEXT-0.1,controlled,TEMP,3,gpt2,3,0,NONE,1,REP,1,1,REP,0,NONE,1,103,6,0.05825242718446602,85.0,4.170357942581177,54.0
vNEXT-0.1,controlled,TEMP,4,gpt2,4,0,NONE,1,REP,1,1,REP,0,NONE,1,116,6,0.05172413793103448,82.0,4.990728855133057,46.0
vNEXT-0.1,controlled,TEMP,5,gpt2,5,0,NONE,1,REP,1,1,REP,0,NONE,1,130,6,0.046153846153846156,112.0,5.6322410106658936,23.0
vNEXT,controlled,TEMP,6,gpt2,6,0,NONE,0,NONE,0,0,NONE,0,NONE,1,360,40,0.1111111111111111,74.0,24.51349401473999,77.0
vNEXT-0.1,controlled,TEMP,7,gpt2,7,0,NONE,1,REP,1,1,REP,0,NONE,1,93,6,0.06451612903225806,55.0,3.911790132522583,59.0
vNEXT-0.1,controlled,TEMP,8,gpt2,8,0,NONE,1,REP,1,1,REP,0,NONE,1,429,6,0.013986013986013986,118.0,31.91714882850647,16.0
vNEXT-0.1,controlled,TEMP,9,gpt2,9,0,NONE,1,REP,1,1,REP,0,NONE,1,170,6,0.03529411764705882,119.0,8.166293144226074,15.0
vNEXT-0.1,controlled,TEMP,10,gpt2,10,0,NONE,1,REP,1,1,REP,0,NONE,1,140,6,0.04285714285714286,72.0,6.670945167541504,29.0
vNEXT-0.1,controlled,TEMP,11,gpt2,11,0,NONE,0,NONE,0,0,NONE,0,NONE,0,175,0,0.0,,8.579505920410156,0.0
vNEXT,controlled,TEMP,12,gpt2,12,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,33,0.062381852551984876,126.0,33.06914186477661,13.0
vNEXT,controlled,TEMP,13,gpt2,13,0,NONE,0,NONE,0,0,NONE,0,NONE,1,522,79,0.15134099616858238,103.0,31.76221203804016,22.0
vNEXT-0.1,controlled,TEMP,14,gpt2,14,0,NONE,1,REP,1,1,REP,0,NONE,1,105,6,0.05714285714285714,83.0,4.687694072723389,47.0
vNEXT,controlled,TEMP,15,gpt2,15,0,NONE,0,NONE,0,0,NONE,0,NONE,1,529,28,0.052930056710775046,141.0,33.375290870666504,9.0
vNEXT-0.1,controlled,TEMP,16,gpt2,16,0,NONE,1,REP,1,1,REP,0,NONE,1,166,6,0.03614457831325301,148.0,8.135419845581055,10.0
vNEXT-0.1,controlled,TEMP,17,gpt2,17,0,NONE,0,NONE,0,0,NONE,0,NONE,0,83,0,0.0,,2.913968086242676,0.0
vNEXT-0.1,controlled,TEMP,18,gpt2,18,0,NONE,1,REP,1,1,REP,0,NONE,1,155,6,0.03870967741935484,114.0,7.49634313583374,22.0
vNEXT-0.1,controlled,TEMP,19,gpt2,19,0,NONE,1,REP,1,1,REP,0,NONE,1,100,6,0.06,77.0,4.269469976425171,49.0
vNEXT-0.1,controlled,TEMP,20,gpt2,20,0,NONE,1,REP,1,1,REP,0,NONE,1,210,6,0.02857142857142857,106.0,11.186014890670776,16.0
vNEXT-0.1,controlled,TEMP,21,gpt2,21,0,NONE,1,REP,1,1,REP,0,NONE,1,151,6,0.039735099337748346,103.0,7.365585088729858,21.0
vNEXT-0.1,controlled,TEMP,22,gpt2,22,0,NONE,1,REP,1,1,REP,0,NONE,1,472,6,0.012711864406779662,281.0,35.01208019256592,0.0
vNEXT-0.1,controlled,TEMP,23,gpt2,23,0,NONE,1,REP,1,1,REP,0,NONE,1,149,6,0.040268456375838924,114.0,7.053043842315674,13.0
vNEXT-0.1,controlled,TEMP,24,gpt2,24,0,NONE,1,REP,1,1,REP,0,NONE,1,87,6,0.06896551724137931,63.0,3.6207919120788574,64.0
vNEXT-0.1,controlled,TEMP,25,gpt2,25,0,NONE,1,REP,1,1,REP,0,NONE,1,127,6,0.047244094488188976,95.0,5.829799175262451,34.0
vNEXT-0.1,controlled,TEMP,26,gpt2,26,0,NONE,0,NONE,0,0,NONE,0,NONE,0,105,0,0.0,,4.676409006118774,0.0
vNEXT-0.1,controlled,TEMP,27,gpt2,27,0,NONE,1,REP,1,1,REP,0,NONE,1,260,6,0.023076923076923078,181.0,16.160319328308105,1.0
vNEXT,controlled,TEMP,28,gpt2,28,0,NONE,0,NONE,0,0,NONE,0,NONE,1,533,63,0.11819887429643527,97.0,37.11332368850708,45.0
vNEXT-0.1,controlled,TEMP,29,gpt2,29,0,NONE,1,REP,1,1,REP,0,NONE,1,131,6,0.04580152671755725,113.0,6.65106201171875,11.0
